id,old_split,split,group_id,category,label_text,label_img,label_combo,source,source_family,source_item_id,template_parent_id,text_hash,image_path_key,image_sha256,image_dhash,image_url_hash,image_prompt_hash,image_description_hash,is_msts,image_found
A_hf_0309,train,train,G0733,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0309,A_hf_0309,ddff5268d4aa72c415453a2835cd4604e29a1a04bca463a0413b939af3cdc49c,dataset/augmented_images/cat_c_v2/coco/C_hf_coco_00014.jpg,4bf364ea0caa117e4e84a75e80330780d9a4efd0099eb409427c838e4129ab2e,e195173371937171,,,,False,True
A_hf_0310,train,train,G0546,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0310,A_hf_0310,7f9d8e54ca363fa9f44e10645db255cdbd40f28834222b29d37368b50952869c,dataset/augmented_images/cat_c_v2/vqa2/C_hf_vqa2_00080.jpg,08b814fbf155a4ece91ae777d94147a6620f0a7421345bf87d1589c8adea04c5,ecd8d8d89e3a3b1b,,,,False,True
A_hf_0311,train,train,G0734,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0311,A_hf_0311,59142a3c35ff3523ecd4e9f693f9842a4ee09e4b90593a452e37872c7e71548f,dataset/augmented_images/cat_c_v2/portrait_vqa/C_hf_portraitvqa_00101.jpg,63d265d00025bd4ec83157ea8e87e0309543177e2d4aa3bce10492ba849c8ceb,594d4f4777ccdd43,,,,False,True
A_hf_0312,val,val,G0335,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0312,A_hf_0312,eb466472d8af2c773677868fc622825cbc47d175a0dbd2fe5e37bf3fe9abd198,dataset/augmented_images/cat_c_v2/vqa2/C_hf_vqa2_00362.jpg,ba6bae0b56ccbea59b150027bbd47e7add2cd9c1a8e4a19e1fd7543f63aedba6,8787d3d3478f8b83,,,,False,True
A_hf_0313,train,train,G0381,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0313,A_hf_0313,683c323895c380df9b8c6fca0ea5dfda93a182ece710def37ee75dff750d981c,dataset/augmented_images/cat_c_v2/vqa2/C_hf_vqa2_00402.jpg,a257d2317f5ad451fc71ca6411c3f73b03f1eed78639690298079bbf381a0d0a,c898c165a4e0c0e0,,,,False,True
A_hf_0314,val,val,G0735,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0314,A_hf_0314,63c01a3f49ba8bd4b3dcf83086465f3b9831559e3567eab296521b1e3003786e,dataset/augmented_images/cat_c_v2/vqa2/C_hf_vqa2_00044.jpg,dcac3055128e694f7970e7510a0c6a98115ee3643718eb5250433e9c8510f5e7,9d2d0f5f3b29cccc,,,,False,True
A_hf_0315,val,val,G0329,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0315,A_hf_0315,de63815b8dfd9a6b84aee2b06391e3dd0e063cae5e4c9db79010beb4dc304592,dataset/augmented_images/cat_c_v2/fashion/C_hf_fashion_00154.jpg,44741b37b75fe352d7e74f7cb435e38655ead908671b534377d8ee0d959cb6df,ccd0d69696cccccc,,,,False,True
A_hf_0316,val,val,G0736,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0316,A_hf_0316,091147c379ad91a5c036ae28f7cfd5cbcff6be80d667110439a685b98c912e22,dataset/augmented_images/cat_c_v2/vqa2/C_hf_vqa2_00139.jpg,d0f848f957e9b562258f56533d09969cc12f99f04648efa7acb5d1a239dcc823,2f2f1c1a17170307,,,,False,True
A_hf_0317,train,train,G0737,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0317,A_hf_0317,e7e74ac0b5622cf69c65e771c39d3f3efcfd74019feef73f776b5c2eb0c9bcc5,dataset/augmented_images/cat_c_v2/art/C_hf_art_00040.jpg,7ca9491975bb358712341390ba43b1ce97a10220ba07b9c03478e6d73581d99b,4c25c6f8635b9833,,,,False,True
A_hf_0318,train,train,G0546,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0318,A_hf_0318,0ff20d1a0df70527fa3ff184ac08077e79710545cc31e068155e29c11a9e866e,dataset/augmented_images/cat_c_v2/vqa2/C_hf_vqa2_00285.jpg,08b814fbf155a4ece91ae777d94147a6620f0a7421345bf87d1589c8adea04c5,ecd8d8d89e3a3b1b,,,,False,True
A_hf_0319,train,train,G0738,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0319,A_hf_0319,191aba24496b8708f38475620f0cdefb8979b284e2fcd4e22b8c5443c006d594,dataset/augmented_images/cat_c_v2/vqa2/C_hf_vqa2_00100.jpg,641faf100eaef436de4870bb59982f85e4a9fbb6b8fc0268060b5e971f84e068,ca4c8d8d0d0d275a,,,,False,True
A_hf_0320,test,test,G0739,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0320,A_hf_0320,cb56233aeeb2c2449fb21cbdf7e38fbba218459352309f1281da979996ae1603,dataset/augmented_images/cat_c_v2/vqa2/C_hf_vqa2_00214.jpg,d2d6ffa461fefae1331e09c1d5b8c2c41f088fea9ece585e95d88f7ef6853703,131993cfbb23ccd4,,,,False,True
A_hf_0321,train,train,G0740,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0321,A_hf_0321,8eb385b2a4ae67fdeb3d8bb571fdc6650f9f440f3a9d3f00fac5fcf12a75d020,dataset/augmented_images/cat_c_v2/coco/C_hf_coco_00119.jpg,2374b95253ab1df6dd6730027c4771e86a7089fa1919489d0c4815a84ae17e9a,34343c6431712187,,,,False,True
A_hf_0322,train,train,G0741,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0322,A_hf_0322,35cfa3074ccf906269d12947037227ebff0cd39ed305259ebbf136e4c1daa3e1,dataset/augmented_images/cat_c_v2/vqa2/C_hf_vqa2_00028.jpg,b3a254b57fd23c33d135a468689446b56d3d6e5b29d0c7c78682ea44afe94b62,180c8692d39b9b99,,,,False,True
A_hf_0323,train,train,G0742,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0323,A_hf_0323,757b2b25f8728b0d7da5ee4e167a5376f8b39fada84a55718cf7a44452abad17,dataset/augmented_images/cat_c_v2/fashion/C_hf_fashion_00160.jpg,b1d434b41e9d0d5429a0a042e7980b09fedf90f224c120a695365f1f7851af97,43054d0503050503,,,,False,True
A_hf_0324,train,train,G0743,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0324,A_hf_0324,0f3cc7b7d7b0cfedbc0a94fcd5ceec861b89f96c32454cd3b7c3107478c517d6,dataset/augmented_images/cat_c_v2/vqa2/C_hf_vqa2_00164.jpg,66b6b3771b46ddf5f27d1f9573b861eb72e5601182df931e28dd27000ef70c58,f8e6db0657ea6b60,,,,False,True
A_hf_0325,val,val,G0544,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0325,A_hf_0325,39fc163b33c10b6bcad841661999b40ab84228b5adc7eb7225fe084af4227adb,dataset/augmented_images/cat_c_v2/portrait_vqa/C_hf_portraitvqa_00043.jpg,1c6506e34e29601e241ebb5b4a7dc98f3ade28bde877cd4e628cd93671c5b3b9,06206c2c6c7e9213,,,,False,True
A_hf_0326,train,train,G0635,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0326,A_hf_0326,8b33ed0a317ea66add03f39847ea9f9501be81ca04e2d257b110050d7fa21337,dataset/augmented_images/cat_c_v2/vqa2/C_hf_vqa2_00467.jpg,714d00ba22510adc2ef03ac66bdef5f8c1338dfc23aca9b6b9327db63d8b700a,6c78584cfcd9c3cd,,,,False,True
A_hf_0327,train,train,G0581,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0327,A_hf_0327,b88b2b32c45844270b9ff4cf9d73b42c95f9a48c1c155311acfbb838c6251cc4,dataset/augmented_images/cat_c_v2/fashion/C_hf_fashion_00119.jpg,2dad384a1976500632d6d1c4f741d36a7f6faefbdc2021fd470e7d1c6c9f9b3d,fecce8f1f076f4d8,,,,False,True
A_hf_0328,test,test,G0744,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0328,A_hf_0328,ddaadc81f19d81bed3be8eb0f3038daa91f3759f9af36148118284150b0c05d4,dataset/augmented_images/cat_c_v2/fashion/C_hf_fashion_00039.jpg,5c67548525b61fb7264caafec50ab484f27f6f8d1e20b978077a58be81af6964,4b0c97272d0f8737,,,,False,True
A_hf_0329,test,test,G0522,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0329,A_hf_0329,0879a8967616beef070c581c0bcb2b3221afe67d4592d2f613563fa248dccad2,dataset/augmented_images/cat_c_v2/vqa2/C_hf_vqa2_00590.jpg,ea291dacf238517f351e3d9ede05400964ae0e100722d618124449554eeed917,4444484accdccac4,,,,False,True
A_hf_0330,train,train,G0745,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0330,A_hf_0330,4473fcafb2e9ce25b2c03b9211016434efb68694a2f1f63a8b308834e05b6337,dataset/augmented_images/cat_c_v2/fashion/C_hf_fashion_00159.jpg,4c5a44e915ef5b537c51881a588eb60c0f5a9437ef3f4e0e66efa1c83261b431,53766ecf4e56d52c,,,,False,True
A_hf_0331,train,train,G0746,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0331,A_hf_0331,2a2b2c4b442697d3c31d1a6cc29cccf21ff911fff20d14f440dc32f8033b3f1c,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00022.jpg,ee3a03fc36bac11f5b40857ded60ef5882c14f40f13103e61daa0e41e1b1aade,63670b2b2b2a4a4b,,,,False,True
A_hf_0332,train,train,G0518,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0332,A_hf_0332,8ed5cdbdc37e698fa8b663853b9edbd83020d5e50fdecf16b4fd561129feb778,dataset/augmented_images/cat_c_v2/vqa2/C_hf_vqa2_00131.jpg,000575e8981d534011d3dfaa7c4aa936d6208b4883f0ad6d84ecfea67ab18a44,6cfc949490909090,,,,False,True
A_hf_0333,train,train,G0747,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0333,A_hf_0333,ac5053970d3de7f3b70f3039e86abea2dedfbf2ea2d016177c81e989156bf092,dataset/augmented_images/cat_c_v2/art/C_hf_art_00009.jpg,d119cbe234690c193e563db9ea86907a5eed874766dbc8e5313bcb06208bfcf1,289898ca537b4b4b,,,,False,True
A_hf_0334,train,train,G0748,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0334,A_hf_0334,6cfefe8ded57d37d8676c4820c25c20fa6062619af846c505344349febe3915f,dataset/augmented_images/cat_c_v2/vqa2/C_hf_vqa2_00326.jpg,d4b825f115cf09f4df14e6b0c7ed935c458c2d2dcb725b638bfa7e6e70957c34,0836cc8dcd2d0d0f,,,,False,True
A_hf_0335,train,train,G0749,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0335,A_hf_0335,1cffd0ea7f562645276d3b3eb0f6ee89e678faa85ced68ea383ebc9755613d44,dataset/augmented_images/cat_c_v2/fashion/C_hf_fashion_00037.jpg,29657dafbe53feaad58418d85c5a8d8db206133552207eb145a9dd1f55447593,606ecd4e4cce84d6,,,,False,True
A_hf_0336,val,val,G0750,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0336,A_hf_0336,cb99310442099ceec3feae470f55b3f28a85c75b7bc5c0829cd4d2cae561be51,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00034.jpg,9e58fcc996bbe6746a4f9e5585d8f0b967c01779e41f546aeb5e8fffc7c5f821,705e266161762c38,,,,False,True
A_hf_0337,train,train,G0751,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0337,A_hf_0337,c8c2116fd3c914b39bee875c8d0b8f1f92235562f3951fb9cf334a3ab4940e2f,dataset/augmented_images/cat_c_v2/portrait_vqa/C_hf_portraitvqa_00070.jpg,acbcb21c4c26115e7265b18866231b146ea24e17b43298e231ff161edeadf673,80ec604ace878103,,,,False,True
A_hf_0338,val,val,G0752,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0338,A_hf_0338,6006506b069a88dca7cdb6e541b395926261fd2ecd5038e560c510da85ab89c5,dataset/augmented_images/cat_c_v2/coco/C_hf_coco_00185.jpg,f4aeb4da7890158a0792534c7f2e9bac21cbb30b90cd20d4420092b714fd8f21,30240acac6c26051,,,,False,True
A_hf_0339,train,train,G0753,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0339,A_hf_0339,b76003ec7d4c849ce93170877071fcdb8ce17485ce1ea5b42e45e343246e7872,dataset/augmented_images/cat_c_v2/fashion/C_hf_fashion_00093.jpg,6e4531fc9ed37ca09099eefc15d29c60f18043d9d1c239d0b64ffff7e3bcf9f2,b2430d94f28319d3,,,,False,True
A_hf_0340,test,test,G0565,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0340,A_hf_0340,6e097f63aeec5f345f276d246baf8aa9f0c6ec31f2569e88bf85d6bca0070b2a,dataset/augmented_images/cat_c_v2/vqa2/C_hf_vqa2_00260.jpg,b6066a635b82161bd8e21b53019a91276dc43506988f163a5ab68c58bafd2bd8,e468686962e2b07c,,,,False,True
A_hf_0341,val,val,G0754,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0341,A_hf_0341,32494075f1bc1afe6af2f256493173ccc55ed09d1d16b5abd6ff20da79574ff7,dataset/augmented_images/cat_c_v2/vqa2/C_hf_vqa2_00314.jpg,7846e42c6b84f00a94cb61fa664846f37149c9134f60a471238e6a12c67dcc47,260686c6306898e0,,,,False,True
A_hf_0342,val,val,G0755,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0342,A_hf_0342,c467cfea13d9164bcb9ae1345fcff0a8223b4a76fa99d0daae0cbfac6243ce22,dataset/augmented_images/cat_c_v2/coco/C_hf_coco_00186.jpg,4bad80370553b543f03f953b5a3bcebb08dd4d1a1cf777635f91293586177091,cfe773939181a070,,,,False,True
A_hf_0343,train,train,G0001,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0343,A_hf_0343,16b90db16428280abfa70bbab385e13615ecc6ebb1c0a52cb958cb0618e7974d,dataset/augmented_images/cat_c_v2/vqa2/C_hf_vqa2_00542.jpg,d5c8b043365eaa99fa488bc8637807ac404a298d057d10863cc9da3b31ba7925,c141a1733333074b,,,,False,True
A_hf_0344,val,val,G0543,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0344,A_hf_0344,fab70448e07e41413ee8b80b1ea5ca7679294fa2c5aa96dd83e360e3690d53a1,dataset/augmented_images/cat_c_v2/vqa2/C_hf_vqa2_00441.jpg,3333cfa463b24c228e73d8dddf2f65e51210dade6eda67b5e379b1e74f82ac9d,e8c2821808585242,,,,False,True
A_hf_0345,train,train,G0756,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0345,A_hf_0345,19c95985e423eea0e0964cc5e7e3cd2385a5f1a2daf91e1a9d8954dbc62155e6,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00009.jpg,77308295bb59fc90467b82598f1c59ab368ac3111349aba15937780962978bfe,161626062e193361,,,,False,True
A_hf_0346,train,train,G0757,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0346,A_hf_0346,7f6c7e4e4d78f2c94c654e8feaa7c7c7edfe19821aa985d46411de80e8355f93,dataset/augmented_images/cat_c_v2/vqa2/C_hf_vqa2_00042.jpg,ee5407800a59237f0c209cdddc360d99f51a44b5e99afcec7e77469390523dd1,9860e0e8e8fef6da,,,,False,True
A_hf_0347,test,test,G0758,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0347,A_hf_0347,18674f198c0ed43615cdeee4c819a3386fb5afd4841b4936fc4e04f8f38962c8,dataset/augmented_images/cat_c_v2/vqa2/C_hf_vqa2_00064.jpg,1b307f4015073a9a952ce71c7b0c4a19aaa9b6dc599bf5b90704605893cab0a0,b733331632361d39,,,,False,True
A_hf_0348,train,train,G0759,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0348,A_hf_0348,34fd588c2f68487410bb24841d2d614cb4c08e4570e185691969cd715ed1d3ed,dataset/augmented_images/cat_c_v2/vqa2/C_hf_vqa2_00145.jpg,864ad52489aed7cddbadbb1c13c712098c4cfdcf75d67419b0c99f467ea2b7f5,5c5c0c1c9ce00340,,,,False,True
A_hf_0349,train,train,G0760,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0349,A_hf_0349,1943b0fe995ca66afa14dad2ed41a760b49860e7bd6278bd3f6fb9d6bd298429,dataset/augmented_images/cat_c_v2/coco/C_hf_coco_00033.jpg,d8803e2e2bb07191d8f101fc7f85a2e1756c2660b7b78ebb3ac96eb4793328bd,201e5e1c14346ed8,,,,False,True
A_hf_0350,train,train,G0546,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0350,A_hf_0350,40c8d6d01acf26507ecf98d4e585719e3d897a785fc744dbfe4871e02b40b931,dataset/augmented_images/cat_c_v2/vqa2/C_hf_vqa2_00495.jpg,e0288c41e1ff15af5433710a830f1dc7c18fa59f95f72ef16cc926b92eb48c78,595999f7d399195b,,,,False,True
A_hf_0351,test,test,G0648,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0351,A_hf_0351,94f47d0b180c96499b084154c245a82bbf0994038c9a084f075c68ade32e7175,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00106.jpg,b7096c2b11148a3220491e8865bc75908f860e72ee189230b3ff744981963bbe,694d4cd4d6c46955,,,,False,True
A_hf_0352,train,train,G0661,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0352,A_hf_0352,cd1d0405ade91d1c0a02eeaa413d3c3381bed3f6e79628c6914408d63a48553f,dataset/augmented_images/cat_c_v2/vqa2/C_hf_vqa2_00478.jpg,0bbd2f50ee6d3a1e73cc987d6a7e3002096fe29533d809ba62ff3a4751c9f433,a05084d3d83435e4,,,,False,True
A_hf_0353,val,val,G0580,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0353,A_hf_0353,8c2b63765cde8d18e6dfc0b5839549e65edc8b071f8e344caf8eadb3f2382843,dataset/augmented_images/cat_c_v2/portrait_vqa/C_hf_portraitvqa_00082.jpg,7d5eac5aabe5eeecfbe9ecb72470c3e391c666ee4c9f2dd3a8fbb3786257a2f9,620a1c9ce3e7d8d8,,,,False,True
A_hf_0354,val,val,G0761,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0354,A_hf_0354,ba70d4bca3c4d0360f7ef05018da15238d0f930d7123c96ead8fdb5d5f89fb2c,dataset/augmented_images/cat_c_v2/vqa2/C_hf_vqa2_00071.jpg,a8462748438fe19949ac389575808a8d11bc9747068b18564c8c036c346ce5b5,7c70b0f0f2f2585e,,,,False,True
A_hf_0355,test,test,G0762,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0355,A_hf_0355,d29c09b41754b241c674391390392903580f364e40316666392d125e0f057d6a,dataset/augmented_images/cat_c_v2/fashion/C_hf_fashion_00087.jpg,93ac91582d1ac310406bbeb0cb17df899547409b67b316c64318dfba25301e01,9232706669584e6c,,,,False,True
A_hf_0356,train,train,G0763,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0356,A_hf_0356,ff078f90d99161e5b18545731aa4df968ee85db479c1b06d4ab1564e7be1f491,dataset/augmented_images/cat_c_v2/coco/C_hf_coco_00043.jpg,5fcd01d5cbf026ca4da9d1a69a6c593170055b2339510e1df013a8f4964fbb8b,80816961e3c3c2e0,,,,False,True
A_hf_0357,train,train,G0764,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0357,A_hf_0357,f776b7d5a7e201585e410466804905bc7c22c2dd034816aac6550c29253dd40f,dataset/augmented_images/cat_c_v2/vqa2/C_hf_vqa2_00371.jpg,e73caec19d794b7e4d9fbc356d4f2a56118685f990eb86dda84dbd6df653ea85,366b2ab42b0856b3,,,,False,True
A_hf_0358,train,train,G0118,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0358,A_hf_0358,67564f7a54e8f604c4d8b626b13091dfeaf42ce2683566ecd9ed7aab8f392b84,dataset/augmented_images/cat_c_v2/vqa2/C_hf_vqa2_00272.jpg,f8ae4a54923ea3977cfb81068adc04cbf3d36735f980f66bae45dc429fba74f5,6069cba42c39c980,,,,False,True
A_hf_0359,val,val,G0765,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0359,A_hf_0359,63c99c915f35fd84502abfaee9fe5a111c19e5a2083c4918d51b8fd1cf1e652a,dataset/augmented_images/cat_c_v2/vqa2/C_hf_vqa2_00140.jpg,d462208b58f27fe720f15db16bb8553f22e565c1fd009d8538895a72cf8f3f9a,e070f43030303030,,,,False,True
A_hf_0360,train,train,G0081,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0360,A_hf_0360,673ba7eaa7bd8896098209806abcd461e1722fc7f53f0d628e84603ec1bad737,dataset/augmented_images/cat_c_v2/coco/C_hf_coco_00093.jpg,913c7d8e8944c60134f8dcd8d83ecdefd4b4baddda7dfe9ab18b888c3c45b138,ec9997a9717bb9d9,,,,False,True
A_hf_0361,train,train,G0725,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0361,A_hf_0361,9f553b83f95e03d05e8510f1b083a33029918a5493f8261e34de5e7b1c6cf1f5,dataset/augmented_images/cat_c_v2/vqa2/C_hf_vqa2_00072.jpg,43795ad9ab845bfbf7f508b0040d8462fbf9ae92fbf92af8f15436d0fb7451d1,f8f5252365610161,,,,False,True
A_hf_0362,train,train,G0766,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0362,A_hf_0362,61547cc97e8471c981a5f7bb08945354f18213bed38e3442856bd95ab4849265,dataset/augmented_images/cat_c_v2/fashion/C_hf_fashion_00144.jpg,6d1f5142db6d7715e61d7265b2e425e1cafbc508700d001acd722a0a8406ce87,0f09434b03053173,,,,False,True
A_hf_0363,test,test,G0767,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0363,A_hf_0363,6f3b5998b24acd98b62943b8bead51680f4871ceff08426ab9020bd997c13467,dataset/augmented_images/cat_c_v2/vqa2/C_hf_vqa2_00471.jpg,4283ad2eabd9e2eb0d53b752dfaf1ed370021859e1cc08e964693b04e80202a1,411696742069b8b8,,,,False,True
A_hf_0364,test,test,G0768,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0364,A_hf_0364,9e0d6647868597647f1c7a6ce65eda949ef10bc10110b5c7b867c56d6c1acd34,dataset/augmented_images/cat_c_v2/portrait_vqa/C_hf_portraitvqa_00072.jpg,e2c2926f99b51aa289526ae0608b5a2d852fab0b37e1cecf5730220878a1e9a8,c6c6c0c0e0e4dae0,,,,False,True
A_hf_0365,train,train,G0769,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0365,A_hf_0365,04263a5b9a2a8c717ccfed359d74c8b3e3289f025bf4ce4fad0fa92c1b16bf61,dataset/augmented_images/cat_c_v2/vqa2/C_hf_vqa2_00452.jpg,ac760ba25093d0d9d3400dbf4340d0d41be95cd8995f3a3c347f083aac1ce38f,2743c9d8c696b4dc,,,,False,True
A_hf_0366,val,val,G0770,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0366,A_hf_0366,415333285cebb9324516d7c54da95edce6c37875de47119b46fa81eb57162e09,dataset/augmented_images/cat_c_v2/art/C_hf_art_00037.jpg,4cdfd9858705926302c2a8337e036041128c3a88e81a090c65df93fd3237e3f1,942e3b5b4b0f1541,,,,False,True
A_hf_0367,test,test,G0771,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0367,A_hf_0367,9faed4d9e03a2d9a6cd64979fbf5821357b95e1784d1ab7d5576cd21c0e8ce1f,dataset/augmented_images/cat_c_v2/fashion/C_hf_fashion_00108.jpg,086dabc1cd31dc3dbd7fd6925d82820a1ed3c02bf7ccbb08c61925068f0c12d8,5bdb194e8d4c8f8f,,,,False,True
A_hf_0368,train,train,G0772,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0368,A_hf_0368,859befbc4fa718adacb7af7940770ed064e1e457914d22c5cfeda91c17bc86e4,dataset/augmented_images/cat_c_v2/fashion/C_hf_fashion_00090.jpg,ecbd9203f067752d1e30acd929aae6a90d43f3d7e6de8afa9303fd91a029c1a5,2460d29219988cc7,,,,False,True
A_hf_0369,train,train,G0773,A,1,0,0,PKU-Alignment/BeaverTails+safe_image,PKU-Alignment/BeaverTails+safe_image,A_hf_0369,A_hf_0369,3a21b367664a177f8896c46e36408f154e6d6edaf1ad2b02f0237f376f450944,dataset/augmented_images/cat_c_v2/art/C_hf_art_00029.jpg,d143065a5979c853f72fda55509f901f9e9ae565776a81c76ad44c53f439769d,819dbc79d1b53436,,,,False,True
